STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,TOBS
USW00094789,40.63915,-73.76401,3.4,9/10/2000,26.7,19.4,
USW00094789,40.63915,-73.76401,3.4,9/11/2000,24.4,18.3,
USW00094789,40.63915,-73.76401,3.4,9/12/2000,26.7,20.6,
USW00094789,40.63915,-73.76401,3.4,9/13/2000,27.2,18.9,
USW00094789,40.63915,-73.76401,3.4,9/14/2000,24.4,16.1,
USW00094789,40.63915,-73.76401,3.4,9/15/2000,23.9,15.6,
USW00094789,40.63915,-73.76401,3.4,9/16/2000,20.6,13.3,
USW00094789,40.63915,-73.76401,3.4,9/17/2000,21.1,11.7,
USW00094789,40.63915,-73.76401,3.4,9/18/2000,23.3,13.3,
USW00094789,40.63915,-73.76401,3.4,9/19/2000,22.2,16.7,
USW00094789,40.63915,-73.76401,3.4,9/20/2000,27.8,18.3,
USW00094789,40.63915,-73.76401,3.4,9/21/2000,25,17.2,
USW00094789,40.63915,-73.76401,3.4,9/22/2000,20.6,13.9,
USW00094789,40.63915,-73.76401,3.4,9/23/2000,21.1,15.6,
USW00094789,40.63915,-73.76401,3.4,9/24/2000,25.6,15,
USW00094789,40.63915,-73.76401,3.4,9/25/2000,17.2,11.7,
USW00094789,40.63915,-73.76401,3.4,9/26/2000,12.8,9.4,
USW00094789,40.63915,-73.76401,3.4,9/27/2000,20,7.8,
USW00094789,40.63915,-73.76401,3.4,9/28/2000,20.6,9.4,
USW00094789,40.63915,-73.76401,3.4,9/29/2000,15,6.7,
USW00094789,40.63915,-73.76401,3.4,9/30/2000,17.8,6.7,
USW00094789,40.63915,-73.76401,3.4,10/1/2000,18.9,8.9,
USW00094789,40.63915,-73.76401,3.4,10/2/2000,21.1,11.7,
USW00094789,40.63915,-73.76401,3.4,10/3/2000,27.8,13.9,
USW00094789,40.63915,-73.76401,3.4,10/4/2000,21.7,11.7,
USW00094789,40.63915,-73.76401,3.4,10/5/2000,18.3,13.9,
USW00094789,40.63915,-73.76401,3.4,10/6/2000,23.3,13.9,
USW00094789,40.63915,-73.76401,3.4,10/7/2000,17.2,8.9,
USW00094789,40.63915,-73.76401,3.4,10/8/2000,13.3,5.6,
USW00094789,40.63915,-73.76401,3.4,10/9/2000,11.1,3.9,
USW00094789,40.63915,-73.76401,3.4,10/10/2000,11.1,2.8,
USW00094789,40.63915,-73.76401,3.4,10/11/2000,20,9.4,
USW00094789,40.63915,-73.76401,3.4,10/12/2000,19.4,6.7,
USW00094789,40.63915,-73.76401,3.4,10/13/2000,22.8,10.6,
USW00094789,40.63915,-73.76401,3.4,10/14/2000,24.4,11.1,
USW00094789,40.63915,-73.76401,3.4,10/15/2000,26.1,12.8,
USW00094789,40.63915,-73.76401,3.4,10/16/2000,17.2,11.7,
USW00094789,40.63915,-73.76401,3.4,10/17/2000,15.6,11.1,
USW00094789,40.63915,-73.76401,3.4,10/18/2000,17.8,12.2,
USW00094789,40.63915,-73.76401,3.4,10/19/2000,18.9,10,
USW00094789,40.63915,-73.76401,3.4,10/20/2000,17.8,6.1,
USW00094789,40.63915,-73.76401,3.4,10/21/2000,19.4,11.1,
USW00094789,40.63915,-73.76401,3.4,10/22/2000,17.2,7.8,
USW00094789,40.63915,-73.76401,3.4,10/23/2000,14.4,6.1,
USW00094789,40.63915,-73.76401,3.4,10/24/2000,17.8,8.3,
USW00094789,40.63915,-73.76401,3.4,10/25/2000,21.1,10,
USW00094789,40.63915,-73.76401,3.4,10/26/2000,19.4,10.6,
USW00094789,40.63915,-73.76401,3.4,10/27/2000,18.3,11.1,
USW00094789,40.63915,-73.76401,3.4,10/28/2000,16.7,5.6,
USW00094789,40.63915,-73.76401,3.4,10/29/2000,8.3,1.1,
USW00094789,40.63915,-73.76401,3.4,10/30/2000,10,1.7,
USW00094789,40.63915,-73.76401,3.4,10/31/2000,13.9,6.1,
USW00094789,40.63915,-73.76401,3.4,11/1/2000,15,5.6,
USW00094789,40.63915,-73.76401,3.4,11/2/2000,16.7,6.1,
USW00094789,40.63915,-73.76401,3.4,11/3/2000,18.3,8.3,
USW00094789,40.63915,-73.76401,3.4,11/4/2000,18.3,9.4,
USW00094789,40.63915,-73.76401,3.4,11/5/2000,12.2,6.7,
USW00094789,40.63915,-73.76401,3.4,11/6/2000,13.9,4.4,
USW00094789,40.63915,-73.76401,3.4,11/7/2000,13.9,4.4,
USW00094789,40.63915,-73.76401,3.4,11/8/2000,15.6,5.6,
USW00094789,40.63915,-73.76401,3.4,11/9/2000,15.6,7.8,
USW00094789,40.63915,-73.76401,3.4,11/10/2000,16.7,11.7,
USW00094789,40.63915,-73.76401,3.4,11/11/2000,13.9,9.4,
USW00094789,40.63915,-73.76401,3.4,11/12/2000,11.1,6.1,
USW00094789,40.63915,-73.76401,3.4,11/13/2000,11.1,5,
USW00094789,40.63915,-73.76401,3.4,11/14/2000,12.2,5,
USW00094789,40.63915,-73.76401,3.4,11/15/2000,9.4,2.2,
USW00094789,40.63915,-73.76401,3.4,11/16/2000,9.4,3.3,
USW00094789,40.63915,-73.76401,3.4,11/17/2000,12.2,4.4,
USW00094789,40.63915,-73.76401,3.4,11/18/2000,8.3,2.2,
USW00094789,40.63915,-73.76401,3.4,11/19/2000,5,0.6,
USW00094789,40.63915,-73.76401,3.4,11/20/2000,6.7,-0.6,
USW00094789,40.63915,-73.76401,3.4,11/21/2000,5.6,-0.6,
USW00094789,40.63915,-73.76401,3.4,11/22/2000,2.8,-2.2,
USW00094789,40.63915,-73.76401,3.4,11/23/2000,2.8,-3.9,
USW00094789,40.63915,-73.76401,3.4,11/24/2000,2.8,-6.1,
USW00094789,40.63915,-73.76401,3.4,11/25/2000,5.6,-4.4,
USW00094789,40.63915,-73.76401,3.4,11/26/2000,13.3,5.6,
USW00094789,40.63915,-73.76401,3.4,11/27/2000,11.1,6.1,
USW00094789,40.63915,-73.76401,3.4,11/28/2000,10,3.9,
USW00094789,40.63915,-73.76401,3.4,11/29/2000,9.4,3.3,
USW00094789,40.63915,-73.76401,3.4,11/30/2000,7.2,2.8,
USW00094789,40.63915,-73.76401,3.4,12/1/2000,5,0.6,
USW00094789,40.63915,-73.76401,3.4,12/2/2000,2.2,-3.3,
USW00094789,40.63915,-73.76401,3.4,12/3/2000,1.7,-5.6,
USW00094789,40.63915,-73.76401,3.4,12/4/2000,7.2,-3.9,
USW00094789,40.63915,-73.76401,3.4,12/5/2000,7.2,-1.1,
USW00094789,40.63915,-73.76401,3.4,12/6/2000,0,-3.3,
USW00094789,40.63915,-73.76401,3.4,12/7/2000,2.2,-2.2,
USW00094789,40.63915,-73.76401,3.4,12/8/2000,0,-3.9,
USW00094789,40.63915,-73.76401,3.4,12/9/2000,2.2,-4.4,
USW00094789,40.63915,-73.76401,3.4,12/10/2000,11.1,-5,
USW00094789,40.63915,-73.76401,3.4,12/11/2000,8.3,2.8,
USW00094789,40.63915,-73.76401,3.4,12/12/2000,11.7,-3.3,
USW00094789,40.63915,-73.76401,3.4,12/13/2000,-0.6,-6.1,
USW00094789,40.63915,-73.76401,3.4,12/14/2000,9.4,-1.1,
USW00094789,40.63915,-73.76401,3.4,12/15/2000,3.9,0,
USW00094789,40.63915,-73.76401,3.4,12/16/2000,11.7,1.7,
USW00094789,40.63915,-73.76401,3.4,12/17/2000,14.4,0,
USW00094789,40.63915,-73.76401,3.4,12/18/2000,1.7,-2.8,
USW00094789,40.63915,-73.76401,3.4,12/19/2000,5,-2.8,
USW00094789,40.63915,-73.76401,3.4,12/20/2000,2.8,-3.3,
USW00094789,40.63915,-73.76401,3.4,12/21/2000,0.6,-5,
USW00094789,40.63915,-73.76401,3.4,12/22/2000,0.6,-8.3,
USW00094789,40.63915,-73.76401,3.4,12/23/2000,-1.1,-10,
USW00094789,40.63915,-73.76401,3.4,12/24/2000,0,-5.6,
USW00094789,40.63915,-73.76401,3.4,12/25/2000,-2.8,-9.4,
USW00094789,40.63915,-73.76401,3.4,12/26/2000,-0.6,-9.4,
USW00094789,40.63915,-73.76401,3.4,12/27/2000,0.6,-6.1,
USW00094789,40.63915,-73.76401,3.4,12/28/2000,-2.2,-7.2,
USW00094789,40.63915,-73.76401,3.4,12/29/2000,0,-8.3,
USW00094789,40.63915,-73.76401,3.4,12/30/2000,-0.6,-3.9,
USW00094789,40.63915,-73.76401,3.4,12/31/2000,-1.1,-4.4,
USW00092811,25.8063,-80.1334,2.4,1/1/2000,24.4,22.8,
USW00092811,25.8063,-80.1334,2.4,1/2/2000,24.4,23.3,
USW00092811,25.8063,-80.1334,2.4,1/3/2000,24.4,23.3,
USW00092811,25.8063,-80.1334,2.4,1/4/2000,25.6,23.3,
USW00092811,25.8063,-80.1334,2.4,1/5/2000,24.4,20.6,
USW00092811,25.8063,-80.1334,2.4,1/6/2000,25,22.2,
USW00092811,25.8063,-80.1334,2.4,1/7/2000,25.6,23.3,
USW00092811,25.8063,-80.1334,2.4,1/8/2000,25.6,22.8,
USW00092811,25.8063,-80.1334,2.4,1/9/2000,27.8,22.8,
USW00092811,25.8063,-80.1334,2.4,1/10/2000,27.8,23.3,
USW00092811,25.8063,-80.1334,2.4,1/11/2000,28.3,21.1,
