STATION,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMIN,TOBS
USW00092811,25.8063,-80.1334,2.4,4/18/2003,28.9,22.8,
USW00092811,25.8063,-80.1334,2.4,4/19/2003,27.8,24.4,
USW00092811,25.8063,-80.1334,2.4,4/20/2003,27.8,23.9,
USW00092811,25.8063,-80.1334,2.4,4/21/2003,27.8,23.9,
USW00092811,25.8063,-80.1334,2.4,4/22/2003,30,22.8,
USW00092811,25.8063,-80.1334,2.4,4/23/2003,27.8,22.2,
USW00092811,25.8063,-80.1334,2.4,4/24/2003,27.2,22.8,
USW00092811,25.8063,-80.1334,2.4,4/25/2003,29.4,24.4,
USW00092811,25.8063,-80.1334,2.4,4/26/2003,26.7,24.4,
USW00092811,25.8063,-80.1334,2.4,4/27/2003,28.3,24.4,
USW00092811,25.8063,-80.1334,2.4,4/28/2003,27.8,23.3,
USW00092811,25.8063,-80.1334,2.4,4/29/2003,28.3,23.3,
USW00092811,25.8063,-80.1334,2.4,4/30/2003,25.6,22.8,
USW00092811,25.8063,-80.1334,2.4,5/1/2003,31.1,21.7,
USW00092811,25.8063,-80.1334,2.4,5/2/2003,30,23.3,
USW00092811,25.8063,-80.1334,2.4,5/3/2003,27.8,22.8,
USW00092811,25.8063,-80.1334,2.4,5/4/2003,28.3,23.9,
USW00092811,25.8063,-80.1334,2.4,5/5/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,5/6/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,5/7/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,5/8/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,5/9/2003,29.4,25,
USW00092811,25.8063,-80.1334,2.4,5/10/2003,30,25.6,
USW00092811,25.8063,-80.1334,2.4,5/11/2003,30.6,26.1,
USW00092811,25.8063,-80.1334,2.4,5/12/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,5/13/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,5/14/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,5/15/2003,30.6,24.4,
USW00092811,25.8063,-80.1334,2.4,5/16/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,5/17/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,5/18/2003,30.6,26.1,
USW00092811,25.8063,-80.1334,2.4,5/19/2003,30.6,26.1,
USW00092811,25.8063,-80.1334,2.4,5/20/2003,31.1,25,
USW00092811,25.8063,-80.1334,2.4,5/21/2003,28.9,26.1,
USW00092811,25.8063,-80.1334,2.4,5/22/2003,28.3,25.6,
USW00092811,25.8063,-80.1334,2.4,5/23/2003,30,22.8,
USW00092811,25.8063,-80.1334,2.4,5/24/2003,30,22.8,
USW00092811,25.8063,-80.1334,2.4,5/25/2003,30,22.2,
USW00092811,25.8063,-80.1334,2.4,5/26/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,5/27/2003,30.6,23.9,
USW00092811,25.8063,-80.1334,2.4,5/28/2003,30.6,23.3,
USW00092811,25.8063,-80.1334,2.4,5/29/2003,27.2,22.8,
USW00092811,25.8063,-80.1334,2.4,5/30/2003,32.8,23.3,
USW00092811,25.8063,-80.1334,2.4,5/31/2003,31.1,23.9,
USW00092811,25.8063,-80.1334,2.4,6/1/2003,34.4,25.6,
USW00092811,25.8063,-80.1334,2.4,6/2/2003,32.2,25.6,
USW00092811,25.8063,-80.1334,2.4,6/3/2003,31.7,25.6,
USW00092811,25.8063,-80.1334,2.4,6/4/2003,31.1,27.8,
USW00092811,25.8063,-80.1334,2.4,6/5/2003,31.7,27.2,
USW00092811,25.8063,-80.1334,2.4,6/6/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,6/7/2003,30,24.4,
USW00092811,25.8063,-80.1334,2.4,6/8/2003,31.7,25,
USW00092811,25.8063,-80.1334,2.4,6/9/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,6/10/2003,30.6,24.4,
USW00092811,25.8063,-80.1334,2.4,6/11/2003,31.1,27.2,
USW00092811,25.8063,-80.1334,2.4,6/12/2003,30,23.3,
USW00092811,25.8063,-80.1334,2.4,6/13/2003,30,24.4,
USW00092811,25.8063,-80.1334,2.4,6/14/2003,30,25,
USW00092811,25.8063,-80.1334,2.4,6/15/2003,29.4,25,
USW00092811,25.8063,-80.1334,2.4,6/16/2003,30,23.9,
USW00092811,25.8063,-80.1334,2.4,6/17/2003,30,23.9,
USW00092811,25.8063,-80.1334,2.4,6/18/2003,31.7,26.1,
USW00092811,25.8063,-80.1334,2.4,6/19/2003,31.7,27.2,
USW00092811,25.8063,-80.1334,2.4,6/20/2003,32.2,26.7,
USW00092811,25.8063,-80.1334,2.4,6/21/2003,31.7,25,
USW00092811,25.8063,-80.1334,2.4,6/22/2003,31.7,23.9,
USW00092811,25.8063,-80.1334,2.4,6/23/2003,27.8,23.9,
USW00092811,25.8063,-80.1334,2.4,6/24/2003,30,23.3,
USW00092811,25.8063,-80.1334,2.4,6/25/2003,30,23.3,
USW00092811,25.8063,-80.1334,2.4,6/26/2003,30,26.1,
USW00092811,25.8063,-80.1334,2.4,6/27/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,6/28/2003,30,25.6,
USW00092811,25.8063,-80.1334,2.4,6/29/2003,30.6,21.7,
USW00092811,25.8063,-80.1334,2.4,6/30/2003,30.6,28.3,
USW00092811,25.8063,-80.1334,2.4,7/1/2003,30.6,27.2,
USW00092811,25.8063,-80.1334,2.4,7/2/2003,31.7,25.6,
USW00092811,25.8063,-80.1334,2.4,7/3/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,7/4/2003,31.1,27.2,
USW00092811,25.8063,-80.1334,2.4,7/5/2003,30.6,26.1,
USW00092811,25.8063,-80.1334,2.4,7/6/2003,31.7,26.1,
USW00092811,25.8063,-80.1334,2.4,7/7/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,7/8/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,7/9/2003,30.6,27.2,
USW00092811,25.8063,-80.1334,2.4,7/10/2003,30.6,27.2,
USW00092811,25.8063,-80.1334,2.4,7/11/2003,30.6,27.2,
USW00092811,25.8063,-80.1334,2.4,7/12/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,7/13/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,7/14/2003,31.1,28.3,
USW00092811,25.8063,-80.1334,2.4,7/15/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,7/16/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,7/17/2003,29.4,25.6,
USW00092811,25.8063,-80.1334,2.4,7/18/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,7/19/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,7/20/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,7/21/2003,31.1,27.2,
USW00092811,25.8063,-80.1334,2.4,7/22/2003,32.2,27.2,
USW00092811,25.8063,-80.1334,2.4,7/23/2003,31.7,26.7,
USW00092811,25.8063,-80.1334,2.4,7/24/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,7/25/2003,31.1,26.1,
USW00092811,25.8063,-80.1334,2.4,7/26/2003,31.1,25,
USW00092811,25.8063,-80.1334,2.4,7/27/2003,31.1,27.8,
USW00092811,25.8063,-80.1334,2.4,7/28/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,7/29/2003,31.1,26.1,
USW00092811,25.8063,-80.1334,2.4,7/30/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,7/31/2003,31.7,26.7,
USW00092811,25.8063,-80.1334,2.4,8/1/2003,31.7,26.1,
USW00092811,25.8063,-80.1334,2.4,8/2/2003,30.6,27.2,
USW00092811,25.8063,-80.1334,2.4,8/3/2003,31.1,26.7,
USW00092811,25.8063,-80.1334,2.4,8/4/2003,32.8,27.2,
USW00092811,25.8063,-80.1334,2.4,8/5/2003,32.8,27.2,
USW00092811,25.8063,-80.1334,2.4,8/6/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,8/7/2003,32.2,25.6,
USW00092811,25.8063,-80.1334,2.4,8/8/2003,32.2,26.1,
USW00092811,25.8063,-80.1334,2.4,8/9/2003,32.2,26.7,
USW00092811,25.8063,-80.1334,2.4,8/10/2003,32.8,25.6,
USW00092811,25.8063,-80.1334,2.4,8/11/2003,32.8,26.7,
USW00092811,25.8063,-80.1334,2.4,8/12/2003,32.8,26.1,
USW00092811,25.8063,-80.1334,2.4,8/13/2003,32.8,25.6,
USW00092811,25.8063,-80.1334,2.4,8/14/2003,28.3,25.6,
USW00092811,25.8063,-80.1334,2.4,8/15/2003,32.2,24.4,
USW00092811,25.8063,-80.1334,2.4,8/16/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,8/17/2003,31.7,25,
USW00092811,25.8063,-80.1334,2.4,8/18/2003,31.1,25.6,
USW00092811,25.8063,-80.1334,2.4,8/19/2003,31.1,24.4,
USW00092811,25.8063,-80.1334,2.4,8/20/2003,31.1,22.2,
USW00092811,25.8063,-80.1334,2.4,8/21/2003,30.6,22.2,
USW00092811,25.8063,-80.1334,2.4,8/22/2003,31.7,24.4,
USW00092811,25.8063,-80.1334,2.4,8/23/2003,31.1,26.1,
USW00092811,25.8063,-80.1334,2.4,8/24/2003,31.7,27.2,
USW00092811,25.8063,-80.1334,2.4,8/25/2003,31.1,28.3,
USW00092811,25.8063,-80.1334,2.4,8/26/2003,30,26.1,
USW00092811,25.8063,-80.1334,2.4,8/27/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,8/28/2003,30,23.9,
USW00092811,25.8063,-80.1334,2.4,8/29/2003,30,22.8,
USW00092811,25.8063,-80.1334,2.4,8/30/2003,30,26.7,
USW00092811,25.8063,-80.1334,2.4,8/31/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,9/1/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,9/2/2003,29.4,23.3,
USW00092811,25.8063,-80.1334,2.4,9/3/2003,30.6,23.3,
USW00092811,25.8063,-80.1334,2.4,9/4/2003,30.6,26.7,
USW00092811,25.8063,-80.1334,2.4,9/5/2003,31.7,25,
USW00092811,25.8063,-80.1334,2.4,9/6/2003,32.2,24.4,
USW00092811,25.8063,-80.1334,2.4,9/7/2003,32.8,24.4,
USW00092811,25.8063,-80.1334,2.4,9/8/2003,34.4,24.4,
USW00092811,25.8063,-80.1334,2.4,9/9/2003,29.4,25.6,
USW00092811,25.8063,-80.1334,2.4,9/10/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,9/11/2003,30,26.1,
USW00092811,25.8063,-80.1334,2.4,9/12/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,9/13/2003,30.6,26.1,
USW00092811,25.8063,-80.1334,2.4,9/14/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,9/15/2003,30,25.6,
USW00092811,25.8063,-80.1334,2.4,9/16/2003,30.6,24.4,
USW00092811,25.8063,-80.1334,2.4,9/17/2003,30.6,24.4,
USW00092811,25.8063,-80.1334,2.4,9/18/2003,30.6,23.9,
USW00092811,25.8063,-80.1334,2.4,9/19/2003,30.6,23.9,
USW00092811,25.8063,-80.1334,2.4,9/20/2003,29.4,26.7,
USW00092811,25.8063,-80.1334,2.4,9/21/2003,29.4,26.1,
USW00092811,25.8063,-80.1334,2.4,9/22/2003,30.6,26.1,
USW00092811,25.8063,-80.1334,2.4,9/23/2003,30.6,22.8,
USW00092811,25.8063,-80.1334,2.4,9/24/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,9/25/2003,29.4,25,
USW00092811,25.8063,-80.1334,2.4,9/26/2003,27.8,23.3,
USW00092811,25.8063,-80.1334,2.4,9/27/2003,30.6,25,
USW00092811,25.8063,-80.1334,2.4,9/28/2003,29.4,23.3,
USW00092811,25.8063,-80.1334,2.4,9/29/2003,27.8,23.9,
USW00092811,25.8063,-80.1334,2.4,9/30/2003,30.6,22.8,
USW00092811,25.8063,-80.1334,2.4,10/1/2003,29.4,25,
USW00092811,25.8063,-80.1334,2.4,10/2/2003,28.9,23.3,
USW00092811,25.8063,-80.1334,2.4,10/3/2003,28.3,23.3,
USW00092811,25.8063,-80.1334,2.4,10/4/2003,28.9,23.9,
USW00092811,25.8063,-80.1334,2.4,10/5/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,10/6/2003,28.9,26.1,
USW00092811,25.8063,-80.1334,2.4,10/7/2003,28.9,25.6,
USW00092811,25.8063,-80.1334,2.4,10/8/2003,29.4,26.1,
USW00092811,25.8063,-80.1334,2.4,10/9/2003,28.9,24.4,
USW00092811,25.8063,-80.1334,2.4,10/10/2003,29.4,24.4,
USW00092811,25.8063,-80.1334,2.4,10/11/2003,30,24.4,
USW00092811,25.8063,-80.1334,2.4,10/12/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,10/13/2003,30,25.6,
USW00092811,25.8063,-80.1334,2.4,10/14/2003,32.2,26.1,
USW00092811,25.8063,-80.1334,2.4,10/15/2003,28.3,25,
USW00092811,25.8063,-80.1334,2.4,10/16/2003,27.2,23.3,
USW00092811,25.8063,-80.1334,2.4,10/17/2003,28.3,25,
USW00092811,25.8063,-80.1334,2.4,10/18/2003,28.3,22.8,
USW00092811,25.8063,-80.1334,2.4,10/19/2003,28.3,22.2,
USW00092811,25.8063,-80.1334,2.4,10/20/2003,28.3,22.8,
USW00092811,25.8063,-80.1334,2.4,10/21/2003,28.9,22.8,
USW00092811,25.8063,-80.1334,2.4,10/22/2003,28.9,21.1,
USW00092811,25.8063,-80.1334,2.4,10/23/2003,30.6,22.2,
USW00092811,25.8063,-80.1334,2.4,10/24/2003,28.3,23.3,
USW00092811,25.8063,-80.1334,2.4,10/25/2003,27.2,25.6,
USW00092811,25.8063,-80.1334,2.4,10/26/2003,27.8,24.4,
USW00092811,25.8063,-80.1334,2.4,10/27/2003,28.9,25,
USW00092811,25.8063,-80.1334,2.4,10/28/2003,28.9,25,
USW00092811,25.8063,-80.1334,2.4,10/29/2003,27.8,23.3,
USW00092811,25.8063,-80.1334,2.4,10/30/2003,27.8,22.2,
USW00092811,25.8063,-80.1334,2.4,10/31/2003,27.8,23.9,
USW00092811,25.8063,-80.1334,2.4,11/1/2003,27.2,25,
USW00092811,25.8063,-80.1334,2.4,11/2/2003,27.2,23.9,
USW00092811,25.8063,-80.1334,2.4,11/3/2003,27.8,21.7,
USW00092811,25.8063,-80.1334,2.4,11/4/2003,27.2,25,
USW00092811,25.8063,-80.1334,2.4,11/5/2003,27.8,24.4,
USW00092811,25.8063,-80.1334,2.4,11/6/2003,30.6,25.6,
USW00092811,25.8063,-80.1334,2.4,11/7/2003,28.3,22.8,
USW00092811,25.8063,-80.1334,2.4,11/8/2003,28.9,22.8,
USW00092811,25.8063,-80.1334,2.4,11/9/2003,27.8,23.3,
USW00092811,25.8063,-80.1334,2.4,11/10/2003,27.8,23.3,
USW00092811,25.8063,-80.1334,2.4,11/11/2003,26.7,25.6,
USW00092811,25.8063,-80.1334,2.4,11/12/2003,27.2,25.6,
USW00092811,25.8063,-80.1334,2.4,11/13/2003,27.2,23.9,
USW00092811,25.8063,-80.1334,2.4,11/14/2003,25.6,21.1,
USW00092811,25.8063,-80.1334,2.4,11/15/2003,25.6,22.8,
USW00092811,25.8063,-80.1334,2.4,11/16/2003,25.6,23.3,
USW00092811,25.8063,-80.1334,2.4,11/17/2003,26.7,23.9,
USW00092811,25.8063,-80.1334,2.4,11/18/2003,27.2,23.9,
USW00092811,25.8063,-80.1334,2.4,11/19/2003,28.3,23.3,
USW00092811,25.8063,-80.1334,2.4,11/20/2003,24.4,15.6,
USW00092811,25.8063,-80.1334,2.4,11/21/2003,25,16.1,
USW00092811,25.8063,-80.1334,2.4,11/22/2003,25,21.7,
USW00092811,25.8063,-80.1334,2.4,11/23/2003,25.6,23.3,
USW00092811,25.8063,-80.1334,2.4,11/24/2003,26.7,23.3,
USW00092811,25.8063,-80.1334,2.4,11/25/2003,26.7,21.7,
USW00092811,25.8063,-80.1334,2.4,11/26/2003,26.1,22.8,
USW00092811,25.8063,-80.1334,2.4,11/27/2003,26.7,23.3,
USW00092811,25.8063,-80.1334,2.4,11/28/2003,27.8,24.4,
USW00092811,25.8063,-80.1334,2.4,11/29/2003,18.3,13.3,
USW00092811,25.8063,-80.1334,2.4,11/30/2003,21.1,13.3,
USW00092811,25.8063,-80.1334,2.4,12/1/2003,22.8,13.3,
USW00092811,25.8063,-80.1334,2.4,12/2/2003,24.4,15.6,
USW00092811,25.8063,-80.1334,2.4,12/3/2003,23.9,17.8,
USW00092811,25.8063,-80.1334,2.4,12/4/2003,25,21.7,
USW00092811,25.8063,-80.1334,2.4,12/5/2003,26.7,21.7,
USW00092811,25.8063,-80.1334,2.4,12/6/2003,19.4,15.6,
USW00092811,25.8063,-80.1334,2.4,12/7/2003,20,9.4,
USW00092811,25.8063,-80.1334,2.4,12/8/2003,21.7,10,
USW00092811,25.8063,-80.1334,2.4,12/9/2003,23.9,15.6,
USW00092811,25.8063,-80.1334,2.4,12/10/2003,24.4,21.7,
USW00092811,25.8063,-80.1334,2.4,12/11/2003,22.8,17.8,
USW00092811,25.8063,-80.1334,2.4,12/12/2003,22.2,11.1,
USW00092811,25.8063,-80.1334,2.4,12/13/2003,25,13.3,
USW00092811,25.8063,-80.1334,2.4,12/14/2003,25,21.7,
USW00092811,25.8063,-80.1334,2.4,12/15/2003,22.2,12.8,
USW00092811,25.8063,-80.1334,2.4,12/16/2003,24.4,13.9,
USW00092811,25.8063,-80.1334,2.4,12/17/2003,24.4,21.7,
USW00092811,25.8063,-80.1334,2.4,12/18/2003,20,7.8,
USW00092811,25.8063,-80.1334,2.4,12/19/2003,18.9,7.8,
USW00092811,25.8063,-80.1334,2.4,12/20/2003,16.1,10.6,
USW00092811,25.8063,-80.1334,2.4,12/21/2003,20,8.9,
USW00092811,25.8063,-80.1334,2.4,12/22/2003,22.2,11.1,
USW00092811,25.8063,-80.1334,2.4,12/23/2003,24.4,15,
USW00092811,25.8063,-80.1334,2.4,12/24/2003,24.4,17.8,
USW00092811,25.8063,-80.1334,2.4,12/25/2003,21.1,13.3,
USW00092811,25.8063,-80.1334,2.4,12/26/2003,23.9,13.9,
USW00092811,25.8063,-80.1334,2.4,12/27/2003,21.7,15.6,
USW00092811,25.8063,-80.1334,2.4,12/28/2003,22.2,20,
USW00092811,25.8063,-80.1334,2.4,12/29/2003,23.9,20,
USW00092811,25.8063,-80.1334,2.4,12/30/2003,25.6,20.6,
USW00092811,25.8063,-80.1334,2.4,12/31/2003,25,20.6,
USW00014819,41.78611,-87.75222,186.5,1/1/2003,1.1,-1.1,
USW00014819,41.78611,-87.75222,186.5,1/2/2003,-0.6,-2.2,
USW00014819,41.78611,-87.75222,186.5,1/3/2003,1.7,-4.4,
USW00014819,41.78611,-87.75222,186.5,1/4/2003,0.6,-6.7,
USW00014819,41.78611,-87.75222,186.5,1/5/2003,0.6,-1.1,
USW00014819,41.78611,-87.75222,186.5,1/6/2003,1.1,-3.9,
USW00014819,41.78611,-87.75222,186.5,1/7/2003,7.2,1.1,
USW00014819,41.78611,-87.75222,186.5,1/8/2003,12.2,2.8,
USW00014819,41.78611,-87.75222,186.5,1/9/2003,5.6,-1.7,
USW00014819,41.78611,-87.75222,186.5,1/10/2003,-1.7,-10,
USW00014819,41.78611,-87.75222,186.5,1/11/2003,-6.7,-12.8,
USW00014819,41.78611,-87.75222,186.5,1/12/2003,0,-11.7,
USW00014819,41.78611,-87.75222,186.5,1/13/2003,-1.1,-7.2,
USW00014819,41.78611,-87.75222,186.5,1/14/2003,-7.2,-12.2,
USW00014819,41.78611,-87.75222,186.5,1/15/2003,-5.6,-15,
USW00014819,41.78611,-87.75222,186.5,1/16/2003,-3.3,-8.9,
USW00014819,41.78611,-87.75222,186.5,1/17/2003,-4.4,-11.7,
USW00014819,41.78611,-87.75222,186.5,1/18/2003,-6.1,-14.4,
USW00014819,41.78611,-87.75222,186.5,1/19/2003,-1.7,-16.1,
USW00014819,41.78611,-87.75222,186.5,1/20/2003,-4.4,-10,
USW00014819,41.78611,-87.75222,186.5,1/21/2003,-7.2,-13.3,
USW00014819,41.78611,-87.75222,186.5,1/22/2003,-9.4,-15.6,
USW00014819,41.78611,-87.75222,186.5,1/23/2003,-11.1,-19.4,
USW00014819,41.78611,-87.75222,186.5,1/24/2003,-8.3,-16.1,
USW00014819,41.78611,-87.75222,186.5,1/25/2003,1.7,-9.4,
USW00014819,41.78611,-87.75222,186.5,1/26/2003,-6.1,-15,
USW00014819,41.78611,-87.75222,186.5,1/27/2003,-7.2,-17.8,
USW00014819,41.78611,-87.75222,186.5,1/28/2003,0.6,-7.2,
USW00014819,41.78611,-87.75222,186.5,1/29/2003,-1.7,-6.1,
USW00014819,41.78611,-87.75222,186.5,1/30/2003,-0.6,-5,
USW00014819,41.78611,-87.75222,186.5,1/31/2003,2.2,-0.6,
USW00014819,41.78611,-87.75222,186.5,2/1/2003,1.1,0,
USW00014819,41.78611,-87.75222,186.5,2/2/2003,2.8,1.1,
USW00014819,41.78611,-87.75222,186.5,2/3/2003,7.2,0.6,
USW00014819,41.78611,-87.75222,186.5,2/4/2003,0.6,-11.7,
USW00014819,41.78611,-87.75222,186.5,2/5/2003,-2.8,-13.3,
USW00014819,41.78611,-87.75222,186.5,2/6/2003,1.1,-8.3,
USW00014819,41.78611,-87.75222,186.5,2/7/2003,-7.8,-12.8,
USW00014819,41.78611,-87.75222,186.5,2/8/2003,-0.6,-11.7,
USW00014819,41.78611,-87.75222,186.5,2/9/2003,-3.3,-13.9,
USW00014819,41.78611,-87.75222,186.5,2/10/2003,-1.1,-11.7,
USW00014819,41.78611,-87.75222,186.5,2/11/2003,0,-13.9,
USW00014819,41.78611,-87.75222,186.5,2/12/2003,-5.6,-15,
USW00014819,41.78611,-87.75222,186.5,2/13/2003,0,-10.6,
USW00014819,41.78611,-87.75222,186.5,2/14/2003,1.7,-7.2,
USW00014819,41.78611,-87.75222,186.5,2/15/2003,-1.7,-7.2,
USW00014819,41.78611,-87.75222,186.5,2/16/2003,-3.3,-7.8,
USW00014819,41.78611,-87.75222,186.5,2/17/2003,0,-5.6,
USW00014819,41.78611,-87.75222,186.5,2/18/2003,2.2,-3.9,
USW00014819,41.78611,-87.75222,186.5,2/19/2003,4.4,-3.3,
USW00014819,41.78611,-87.75222,186.5,2/20/2003,10,-2.2,
USW00014819,41.78611,-87.75222,186.5,2/21/2003,8.9,-2.2,
USW00014819,41.78611,-87.75222,186.5,2/22/2003,1.7,-5.6,
USW00014819,41.78611,-87.75222,186.5,2/23/2003,-2.8,-10.6,
USW00014819,41.78611,-87.75222,186.5,2/24/2003,-4.4,-13.9,
USW00014819,41.78611,-87.75222,186.5,2/25/2003,-7.2,-16.1,
USW00014819,41.78611,-87.75222,186.5,2/26/2003,-1.7,-10.6,
USW00014819,41.78611,-87.75222,186.5,2/27/2003,-0.6,-10,
USW00014819,41.78611,-87.75222,186.5,2/28/2003,4.4,-7.8,
USW00014819,41.78611,-87.75222,186.5,3/1/2003,3.3,-2.2,
USW00014819,41.78611,-87.75222,186.5,3/2/2003,0,-10,
USW00014819,41.78611,-87.75222,186.5,3/3/2003,0,-11.1,
USW00014819,41.78611,-87.75222,186.5,3/4/2003,1.7,-4.4,
USW00014819,41.78611,-87.75222,186.5,3/5/2003,-3.3,-5.6,
USW00014819,41.78611,-87.75222,186.5,3/6/2003,-1.7,-7.2,
USW00014819,41.78611,-87.75222,186.5,3/7/2003,2.2,-5,
USW00014819,41.78611,-87.75222,186.5,3/8/2003,6.7,-9.4,
USW00014819,41.78611,-87.75222,186.5,3/9/2003,-9.4,-13.3,
USW00014819,41.78611,-87.75222,186.5,3/10/2003,-6.1,-15,
USW00014819,41.78611,-87.75222,186.5,3/11/2003,6.7,-7.8,
USW00014819,41.78611,-87.75222,186.5,3/12/2003,7.2,1.1,
USW00014819,41.78611,-87.75222,186.5,3/13/2003,1.7,-1.7,
USW00014819,41.78611,-87.75222,186.5,3/14/2003,12.8,-2.8,
USW00014819,41.78611,-87.75222,186.5,3/15/2003,11.1,1.1,
USW00014819,41.78611,-87.75222,186.5,3/16/2003,20,6.7,
USW00014819,41.78611,-87.75222,186.5,3/17/2003,22.2,5.6,
USW00014819,41.78611,-87.75222,186.5,3/18/2003,8.9,3.9,
USW00014819,41.78611,-87.75222,186.5,3/19/2003,9.4,3.9,
USW00014819,41.78611,-87.75222,186.5,3/20/2003,18.3,6.7,
USW00014819,41.78611,-87.75222,186.5,3/21/2003,11.1,3.9,
USW00014819,41.78611,-87.75222,186.5,3/22/2003,8.3,3.9,
USW00014819,41.78611,-87.75222,186.5,3/23/2003,17.2,6.1,
USW00014819,41.78611,-87.75222,186.5,3/24/2003,24.4,8.3,
USW00014819,41.78611,-87.75222,186.5,3/25/2003,15.6,6.7,
USW00014819,41.78611,-87.75222,186.5,3/26/2003,16.7,2.2,
USW00014819,41.78611,-87.75222,186.5,3/27/2003,18.9,5.6,
USW00014819,41.78611,-87.75222,186.5,3/28/2003,17.2,2.8,
USW00014819,41.78611,-87.75222,186.5,3/29/2003,3.9,-1.1,
USW00014819,41.78611,-87.75222,186.5,3/30/2003,6.1,-3.3,
USW00014819,41.78611,-87.75222,186.5,3/31/2003,13.3,-2.2,
USW00014819,41.78611,-87.75222,186.5,4/1/2003,27.2,7.8,
USW00014819,41.78611,-87.75222,186.5,4/2/2003,22.8,5.6,
USW00014819,41.78611,-87.75222,186.5,4/3/2003,11.1,4.4,
USW00014819,41.78611,-87.75222,186.5,4/4/2003,5.6,0.6,
USW00014819,41.78611,-87.75222,186.5,4/5/2003,1.7,-2.8,
USW00014819,41.78611,-87.75222,186.5,4/6/2003,3.9,-0.6,
USW00014819,41.78611,-87.75222,186.5,4/7/2003,2.2,-1.1,
USW00014819,41.78611,-87.75222,186.5,4/8/2003,1.1,0,
USW00014819,41.78611,-87.75222,186.5,4/9/2003,6.7,-0.6,
USW00014819,41.78611,-87.75222,186.5,4/10/2003,13.3,-1.7,
USW00014819,41.78611,-87.75222,186.5,4/11/2003,20.6,1.7,
USW00014819,41.78611,-87.75222,186.5,4/12/2003,9.4,2.8,
USW00014819,41.78611,-87.75222,186.5,4/13/2003,18.9,1.1,
USW00014819,41.78611,-87.75222,186.5,4/14/2003,29.4,10.6,
USW00014819,41.78611,-87.75222,186.5,4/15/2003,30,16.7,
USW00014819,41.78611,-87.75222,186.5,4/16/2003,20,7.2,
USW00014819,41.78611,-87.75222,186.5,4/17/2003,9.4,5,
USW00014819,41.78611,-87.75222,186.5,4/18/2003,8.9,3.9,
USW00014819,41.78611,-87.75222,186.5,4/19/2003,26.7,6.1,
USW00014819,41.78611,-87.75222,186.5,4/20/2003,21.1,10,
USW00014819,41.78611,-87.75222,186.5,4/21/2003,10.6,6.1,
USW00014819,41.78611,-87.75222,186.5,4/22/2003,11.7,3.9,
USW00014819,41.78611,-87.75222,186.5,4/23/2003,12.2,2.2,
USW00014819,41.78611,-87.75222,186.5,4/24/2003,15.6,3.9,
USW00014819,41.78611,-87.75222,186.5,4/25/2003,15,6.1,
USW00014819,41.78611,-87.75222,186.5,4/26/2003,13.9,4.4,
USW00014819,41.78611,-87.75222,186.5,4/27/2003,23.9,3.9,
USW00014819,41.78611,-87.75222,186.5,4/28/2003,23.3,13.3,
USW00014819,41.78611,-87.75222,186.5,4/29/2003,20,8.3,
USW00014819,41.78611,-87.75222,186.5,4/30/2003,20.6,8.3,
